508	5.0  	I love this one better than the older ones. It controls my tv volume too so I don’t need my other remote. Highly recommend.
509	5.0  	Works like I hoped it would.
510	5.0  	We love our Fire Stick - super easy set up/install. Going to purchase for my mother who is in her 70s - she will love it!
511	5.0  	Love the new remote and the fire stick upgrade is great.
512	5.0  	Ok
513	5.0  	"Love the quality and non-buffering streaming. Great movie choices with Amazon Prime. Have it connected with ethernet cable with additional ethernet adapter, simple and works fantastic!"
514	1.0  	The problem I have is the remote I have is not the same remote as pictured and the cover for the remote is not the same. I have not used it yet.
515	1.0  	Unhappy about my purchase. Keep turns off every 10 mins
516	5.0  	It has fast reaction versus without it.
517	3.0  	The remote stopped working and it lags even with top tier wifi.
518	3.0  	I purchased it specifically to get the xfinity stream app. No where was it documented that the app does not work on the fire stick.
519	2.0  	"We bought this brand new less than a year ago and it stopped working. It was our second one, since our first only lasted 2 years. Only the power button works on it now. Very disappointed in the quality of these. A remote should last more than a year. The one for my TV works fine and it's 6 years old. This is so frustrating!"
520	5.0  	"I have a smart TV, but the wifi seemed to lose connection quite often, now with the Fire Stick don’t have that problem. Picture in 4K is amazing, just make sure that you have the bandwidth to support it. I have fiber at a 500 mb/s and it works fine."
521	5.0  	"Awesome product. Love the new remote with voice, mute and volumes."
522	3.0  	"4K content appears washed-out on my Samsung Series 7000 (model UNKU7000FXZA). Tried various combination of picture settings (brightness, contrast, sharpness, color, UHD color, etc.). Nothing improved 4K picture quality. Other people appear to also have this problem. The device works great on non-4K content. Voice recognition also worked well."
523	5.0  	"great quality picture, easy to use!!"
524	1.0  	"I called amazon and they refused to send me a new remote, the customer service rep told me I would have to buy a whole new remote for almost the same price as a new firestick."
525	5.0  	I'm very technologically impaired. It was fairly easy but with no instructions it took 3 days for me to be able to use it :/]
526	4.0  	I got it as a gift. Really good. Easy to use. Good quality.
527	5.0  	Set-Up was a little difficult - but is finally worked
528	3.0  	"I ordered the Amazon Fire TV Stick 4K but did not realize until today I learned about the ""informer"" app. I downloaded it, opened it and the app told me I have the second generation standard Fire TV Stick. Someone somewhere pulled a switcheroo."
529	5.0  	I dont need cable anymore! This thing is the best!
530	5.0  	It has been great using the fire stick! My goal is to purchase two more! It would be nice to have buy get one free or half off! Thanks
531	5.0  	Everything works great
532	5.0  	Love the voice and volume control. Great picture!
533	5.0  	The product works fine and is a nice upgrade for my older flat screen TV.
534	5.0  	We upgraded to the 4K. We are experiencing less buffering. Yeah!!
535	2.0  	The home button does not work!!!
536	5.0  	"We bought this product to replace Xfinity services and we are extremely pleased with the transition because it has similar functions, its cheaper, and easy to use!"
537	5.0  	I eliminated Spectrum cable TV with the fire stick.
538	5.0  	Ok
539	1.0  	"I bought a few of these when they were on sale because I knew I would be updating some TV's in my house. Once I bought a new tv for my bedroom, I tried to install it and it won't get past the first screen. I tried calling support but nothing helped, and they wouldn't exchange it because it was past the 30 day return. Extremely disappointed with Amazon service."
540	5.0  	None
541	1.0  	"I got my firestick to work, watched some programs,turned it off and never got the stick to work again. Tryed to contact assistance and couldn't get through. Still trying to contact the for replacement or assistance"
542	5.0  	My three tv’s
543	5.0  	It was easy to setup and image quality it's amazing
544	5.0  	Everything are perfect
545	5.0  	Like the product with clear sounds and pictures.
546	5.0  	great product easy set up
547	5.0  	"I haven’t been home that much , but the few times we sat down and used it (not really adapted to it to reap the benefits of having one) it works very nicely , beautiful picture and I’m sure that I Will be purchasing another on for my bedroom. We have dropped cable tv and are savings quite a bit by doing so . Friends have the firestick and love it , I Have already mentioned it to friends of ours as a worthwhile purchase . Thank you . 🤗"
548	4.0  	Works great. Buffers a lot but more than likely do to att internet.
549	2.0  	We just did not like the small remote and no numbers to put in the channels.
